,policy_id,subscription_length,customer_age,vehicle_age,model,fuel_type,max_torque,region_code,region_density,segment,claim_status
1322,POL001675,2.6,37,1.4,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1323,POL002115,10.0,52,0.6,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1324,POL052942,4.9,35,0.6,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1325,POL042568,11.8,49,0.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1326,POL034734,5.7,40,1.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1327,POL049061,5.8,45,0.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1328,POL027376,7.1,47,2.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1329,POL023051,9.4,48,0.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1330,POL024085,11.3,54,1.8,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1331,POL001119,1.6,51,0.6,M6,Petrol,113Nm@4400rpm,C1,4990,B2,1
1332,POL054494,4.4,39,1.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1333,POL027983,10.5,39,1.8,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1334,POL005390,5.2,49,0.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1335,POL012040,0.9,60,1.8,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1336,POL032826,5.3,37,1.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1337,POL047375,10.9,51,2.8,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1338,POL034545,0.8,47,1.4,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1339,POL026714,11.6,55,4.8,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1340,POL007978,9.3,37,3.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1341,POL007771,1.6,40,1.6,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1342,POL020790,10.2,43,0.6,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1343,POL024367,10.1,35,0.6,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1344,POL003693,1.0,43,2.4,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1345,POL040947,0.9,39,1.8,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1346,POL045171,12.0,35,0.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1347,POL012487,1.9,39,3.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1348,POL040703,11.3,45,2.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,1
1349,POL004849,12.1,50,2.0,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1350,POL012209,9.9,37,1.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,1
1351,POL002225,5.3,39,0.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1352,POL026375,8.7,57,0.2,M6,Petrol,113Nm@4400rpm,C1,4990,B2,0
1353,POL018509,10.7,44,0.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1354,POL013911,1.3,45,2.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1355,POL050372,3.5,58,0.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1356,POL011774,9.8,40,0.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1357,POL034931,0.9,48,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1358,POL040906,10.3,38,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1359,POL024288,0.8,39,1.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1360,POL051089,1.1,48,0.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1361,POL006239,1.7,44,2.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1362,POL018604,0.3,37,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1363,POL000587,3.7,56,0.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1364,POL024856,0.9,37,0.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1365,POL024110,2.4,47,2.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1366,POL010201,7.3,45,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1367,POL034292,0.9,40,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1368,POL041279,10.0,40,0.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1369,POL036739,0.8,37,3.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1370,POL023242,0.8,48,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1371,POL020205,1.9,38,0.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1372,POL004378,1.5,44,2.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1373,POL054083,1.0,37,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1374,POL058108,10.2,53,2.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,1
1375,POL054943,7.2,43,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1376,POL052884,0.3,47,0.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1377,POL025325,1.9,47,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1378,POL018954,10.3,50,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1379,POL044591,0.8,37,1.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1380,POL048096,4.8,37,2.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1381,POL010829,0.9,41,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1382,POL041582,0.8,52,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1383,POL029841,0.8,40,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1384,POL025635,0.8,38,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1385,POL013391,5.5,40,1.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1386,POL057352,0.9,35,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1387,POL033741,0.6,36,1.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1388,POL049965,5.3,36,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1389,POL010351,0.1,37,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1390,POL006317,3.7,43,0.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1391,POL031379,1.6,48,0.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1392,POL021071,11.4,36,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1393,POL055343,0.9,48,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1394,POL020235,0.9,45,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1395,POL016109,11.5,35,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1396,POL051004,0.8,38,2.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1397,POL031657,1.9,40,2.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1398,POL005356,1.4,35,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1399,POL057758,3.1,39,2.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1400,POL039398,10.5,53,1.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1401,POL037254,10.8,40,1.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1402,POL049474,5.6,50,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1403,POL043117,2.2,41,2.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1404,POL044503,0.8,43,2.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1405,POL000516,1.1,44,0.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1406,POL006472,11.5,40,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1407,POL001574,11.8,40,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1408,POL045613,11.5,56,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1409,POL053688,4.3,48,0.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,1
1410,POL005797,11.0,50,3.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1411,POL019278,0.9,49,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1412,POL024804,7.8,49,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1413,POL041019,0.9,45,0.6,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1414,POL006704,0.8,43,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1415,POL013245,4.2,54,2.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1416,POL029811,0.9,39,0.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1417,POL031424,1.9,53,0.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1418,POL036558,1.9,48,2.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1419,POL018721,1.6,47,1.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1420,POL030533,1.8,42,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1421,POL029627,4.5,39,2.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1422,POL049916,5.4,62,1.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1423,POL036202,0.6,43,0.4,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1424,POL039874,3.3,40,1.8,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1425,POL027916,0.9,37,1.0,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1426,POL046943,0.8,43,0.2,M8,CNG,82.1Nm@3400rpm,C1,4990,B1,0
1427,POL001645,9.0,35,2.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1428,POL004379,3.5,52,2.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1429,POL033029,2.7,45,1.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1430,POL022721,10.7,57,0.6,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1431,POL049921,10.7,44,2.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1432,POL006690,0.6,40,1.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1433,POL010922,7.7,47,1.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1434,POL000529,0.3,62,1.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1435,POL012916,1.6,37,0.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1436,POL005768,5.5,37,2.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1437,POL030675,2.6,35,1.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1438,POL031255,11.5,44,1.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,1
1439,POL014009,0.8,41,2.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1440,POL011941,1.0,35,1.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1441,POL050323,3.0,36,1.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1442,POL030812,1.0,41,1.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1443,POL051035,1.0,40,1.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1444,POL051340,10.0,45,0.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1445,POL049523,10.8,40,0.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1446,POL020964,1.4,51,0.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1447,POL035168,11.6,36,2.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1448,POL000835,7.4,41,1.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1449,POL004778,1.7,52,0.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1450,POL020816,3.4,54,1.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1451,POL010703,11.3,46,1.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1452,POL016702,0.8,42,2.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1453,POL054057,2.2,50,0.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1454,POL043143,11.0,50,1.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1455,POL038016,0.9,36,1.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1456,POL005847,0.9,42,2.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1457,POL053391,10.8,39,2.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1458,POL042097,2.3,43,2.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1459,POL037071,0.9,40,2.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1460,POL010174,1.0,36,1.0,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1461,POL004468,1.2,36,0.8,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1462,POL004129,0.9,38,1.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1463,POL050805,11.0,52,1.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1464,POL000854,1.0,40,2.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1465,POL039087,10.7,41,0.2,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1466,POL013207,2.9,35,0.4,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1467,POL003230,5.6,35,1.6,M9,Diesel,200Nm@1750rpm,C1,4990,C1,0
1468,POL011376,5.0,42,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1469,POL057438,12.1,39,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1470,POL055597,9.6,40,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1471,POL057925,0.1,52,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1472,POL030875,12.2,45,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1473,POL058370,6.6,50,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1474,POL011625,11.3,39,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1475,POL033083,7.4,50,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1476,POL040262,4.6,50,2.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1477,POL001068,10.6,58,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1478,POL046366,0.9,35,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1479,POL044670,5.9,44,2.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1480,POL041852,1.4,41,2.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1481,POL057502,2.3,47,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1482,POL025479,4.9,35,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1483,POL029532,5.2,51,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1484,POL007043,5.3,41,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1485,POL036828,0.9,45,3.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1486,POL017758,0.1,39,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1487,POL029120,12.5,47,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1488,POL014974,7.2,37,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1489,POL007097,3.3,37,1.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1490,POL037209,2.1,49,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1491,POL024641,3.4,52,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1492,POL026549,1.0,35,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1493,POL056860,10.0,53,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1494,POL002203,2.8,41,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1495,POL005202,7.8,39,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1496,POL037461,4.7,39,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1497,POL010699,0.9,41,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1498,POL033510,2.0,37,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1499,POL043952,11.1,40,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1500,POL006861,8.4,37,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,1
1501,POL006597,0.8,41,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1502,POL043612,6.6,50,4.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1503,POL021818,12.1,59,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1504,POL027037,3.5,36,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1505,POL046045,12.4,54,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1506,POL025339,8.2,43,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1507,POL010369,1.0,37,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,1
1508,POL022642,5.2,43,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1509,POL018014,4.9,45,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1510,POL040740,0.5,41,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1511,POL058195,0.7,43,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1512,POL020397,0.9,43,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1513,POL031984,11.9,58,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1514,POL010760,0.9,40,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1515,POL018288,0.9,39,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1516,POL006675,12.3,40,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1517,POL045801,3.1,40,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1518,POL031010,3.7,37,2.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1519,POL048493,2.7,40,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1520,POL007176,0.0,41,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1521,POL023691,0.4,36,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1522,POL019055,12.1,48,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1523,POL028902,2.5,48,1.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1524,POL009097,8.3,36,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1525,POL027448,0.8,40,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1526,POL003208,10.0,52,3.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1527,POL052955,2.1,35,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1528,POL040948,0.9,38,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1529,POL032498,0.6,56,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1530,POL039276,7.5,50,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,1
1531,POL032033,11.5,43,1.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1532,POL023280,3.1,49,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1533,POL038842,0.9,36,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1534,POL054118,0.9,40,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1535,POL054136,2.4,37,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1536,POL046738,10.3,60,1.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1537,POL023116,3.7,35,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1538,POL055303,9.7,40,1.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1539,POL054622,5.9,53,3.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1540,POL040832,12.4,40,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1541,POL013683,10.2,42,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1542,POL016662,10.3,49,1.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1543,POL047266,1.8,43,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1544,POL052556,11.5,49,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1545,POL049184,12.1,40,1.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1546,POL006382,0.7,42,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1547,POL032234,5.8,40,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1548,POL030355,0.9,38,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1549,POL038526,3.0,45,4.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1550,POL035237,1.0,40,3.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1551,POL051021,5.3,44,1.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1552,POL013881,1.0,48,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1553,POL036376,0.8,35,0.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1554,POL037814,12.0,41,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1555,POL044944,8.9,53,2.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1556,POL033576,11.6,43,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1557,POL036918,11.3,52,2.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1558,POL018981,5.1,37,2.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1559,POL021870,10.8,36,2.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1560,POL015667,11.3,44,2.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1561,POL020476,0.8,35,0.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1562,POL029991,2.2,46,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1563,POL031389,0.9,35,2.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1564,POL010522,0.8,35,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1565,POL018208,1.0,48,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1566,POL026300,0.9,40,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1567,POL044989,5.5,38,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,1
1568,POL019421,11.2,69,0.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,1
1569,POL058209,11.6,40,2.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1570,POL018284,11.1,39,3.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1571,POL053423,0.8,56,1.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1572,POL045083,3.4,44,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1573,POL039268,10.1,54,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1574,POL050129,2.1,50,2.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1575,POL009384,0.9,52,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1576,POL008656,0.2,48,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1577,POL055072,6.3,43,3.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1578,POL002532,7.3,45,1.2,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1579,POL038570,10.8,41,0.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1580,POL043312,1.7,59,1.4,M3,Petrol,91Nm@4250rpm,C10,73430,A,1
1581,POL014856,5.7,42,1.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1582,POL056824,11.3,52,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1583,POL018795,6.5,38,1.6,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1584,POL000813,0.7,40,2.8,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1585,POL036327,7.8,45,0.0,M3,Petrol,91Nm@4250rpm,C10,73430,A,0
1586,POL013898,0.9,35,1.8,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1587,POL030915,2.5,49,3.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1588,POL053300,7.7,38,3.0,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1589,POL037591,5.0,44,0.8,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1590,POL011736,1.7,45,0.4,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1591,POL017976,0.9,36,0.4,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1592,POL057370,5.6,36,2.2,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1593,POL032600,10.9,36,3.2,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1594,POL035570,11.5,44,2.4,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1595,POL024565,12.2,35,2.4,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1596,POL031309,0.8,40,2.4,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1597,POL045224,5.9,56,1.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1598,POL012205,1.6,39,2.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1599,POL003730,0.9,40,0.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1600,POL023526,10.1,57,2.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1601,POL032302,8.0,54,6.0,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1602,POL007016,5.1,47,1.0,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1603,POL045515,5.1,49,2.4,M7,Petrol,113Nm@4400rpm,C10,73430,B2,1
1604,POL007071,5.6,52,0.0,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1605,POL009653,10.9,61,2.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1606,POL035446,0.4,65,0.0,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1607,POL001243,5.4,40,2.2,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1608,POL051097,0.9,51,0.2,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1609,POL010375,0.9,39,1.2,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1610,POL000713,10.8,53,0.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1611,POL031254,0.9,40,1.8,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
1612,POL034050,2.5,41,0.6,M7,Petrol,113Nm@4400rpm,C10,73430,B2,0
